city,lat,lng,country,iso3
Necochea,-38.55,-58.7333,Argentina,ARG
Presidencia Roque Saenz Pena,-26.7833,-60.45,Argentina,ARG
Olavarria,-36.9,-60.3333,Argentina,ARG
Chimbas,-31.5,-68.5319,Argentina,ARG
Berisso,-34.8728,-57.8858,Argentina,ARG
Pergamino,-33.8836,-60.5669,Argentina,ARG
Cipolletti,-38.9333,-67.9833,Argentina,ARG
Campana,-34.1667,-58.9167,Argentina,ARG
General Rodriguez,-34.6167,-58.95,Argentina,ARG
Junin,-34.5833,-60.95,Argentina,ARG
Rivadavia,-31.5303,-68.5947,Argentina,ARG
Rivadavia,-33.1833,-68.4667,Argentina,ARG
Puerto Iguazu,-25.6,-54.5667,Argentina,ARG
Pilar,-34.4588,-58.9142,Argentina,ARG
Gobernador Galvez,-33.0256,-60.6336,Argentina,ARG
Villa Maria,-32.4103,-63.2314,Argentina,ARG
Venado Tuerto,-33.75,-61.9667,Argentina,ARG
San Ramon de la Nueva Oran,-23.1333,-64.3333,Argentina,ARG
Reconquista,-29.1443,-59.6438,Argentina,ARG
Lujan de Cuyo,-32.998,-68.873,Argentina,ARG
Concepcion del Uruguay,-32.4833,-58.2333,Argentina,ARG
Goya,-29.1333,-59.25,Argentina,ARG
San Pedro,-33.6794,-59.6669,Argentina,ARG
Rio Grande,-53.7833,-67.7,Argentina,ARG
Obera,-27.4833,-55.1333,Argentina,ARG
Don Torcuato,-34.5,-58.6167,Argentina,ARG
Santo Tome,-31.6667,-60.7667,Argentina,ARG
Pirane,-25.7328,-59.11,Argentina,ARG
Mercedes,-34.65,-59.4333,Argentina,ARG
Tartagal,-22.5,-63.8333,Argentina,ARG
Villa Carlos Paz,-31.4,-64.5167,Argentina,ARG
San Francisco,-31.4356,-62.0714,Argentina,ARG
Sarandi,-34.6833,-58.3333,Argentina,ARG
Garin,-34.4167,-58.75,Argentina,ARG
San Pedro,-24.2196,-64.87,Argentina,ARG
Punta Alta,-38.88,-62.075,Argentina,ARG
Chivilcoy,-34.9,-60.0167,Argentina,ARG
Cosquin,-31.2436,-64.4653,Argentina,ARG
Eldorado,-26.4,-54.6333,Argentina,ARG
General Pico,-35.6667,-63.7333,Argentina,ARG
Azul,-36.7833,-59.85,Argentina,ARG
Belen de Escobar,-34.3333,-58.8167,Argentina,ARG
Ensenada,-34.8644,-57.9103,Argentina,ARG
Barranqueras,-27.4833,-58.9333,Argentina,ARG
Guernica,-34.9167,-58.3833,Argentina,ARG
Clorinda,-25.2833,-57.7167,Argentina,ARG
Cruz del Eje,-30.7333,-64.8,Argentina,ARG
Caleta Olivia,-46.4333,-67.5333,Argentina,ARG
El Talar de Pacheco,-34.4719,-58.655,Argentina,ARG
Yerba Buena,-26.8167,-65.3167,Argentina,ARG
Palpala,-24.25,-65.1167,Argentina,ARG
Concepcion,-27.3333,-65.5833,Argentina,ARG
Villaguay,-31.85,-59.0167,Argentina,ARG
Libertador General San Martin,-23.8,-64.7833,Argentina,ARG
Tunuyan,-33.5667,-69.0167,Argentina,ARG
La Reja,-34.6394,-58.8283,Argentina,ARG
Alta Gracia,-31.6667,-64.4333,Argentina,ARG
San Lorenzo,-28.12,-58.77,Argentina,ARG
Catriel,-37.8667,-67.8333,Argentina,ARG
Villa Constitucion,-33.2333,-60.3333,Argentina,ARG
General Martin Miguel de Guemes,-24.6667,-65.05,Argentina,ARG
Tres Arroyos,-38.3667,-60.2667,Argentina,ARG
Rio Tercero,-32.1833,-64.1,Argentina,ARG
San Lorenzo,-32.75,-60.7333,Argentina,ARG
Chajari,-30.7667,-57.9833,Argentina,ARG
Pinamar,-37.1,-56.85,Argentina,ARG
Balcarce,-37.8456,-58.2578,Argentina,ARG
General Pacheco,-34.45,-58.65,Argentina,ARG
Esperanza,-31.4167,-60.9333,Argentina,ARG
Paso de los Libres,-29.7167,-57.0833,Argentina,ARG
Gualeguay,-33.15,-59.3333,Argentina,ARG
Coronel Suarez,-37.4667,-61.9333,Argentina,ARG
Villa Angela,-27.5833,-60.7167,Argentina,ARG
Apostoles,-27.9167,-55.7667,Argentina,ARG
Tafi Viejo,-26.7333,-65.2667,Argentina,ARG
Marcos Paz,-34.7667,-58.8333,Argentina,ARG
Alderetes,-26.8167,-65.1333,Argentina,ARG
Chacabuco,-34.6333,-60.4667,Argentina,ARG
Aristobulo del Valle,-27.1167,-54.9167,Argentina,ARG
Granadero Baigorria,-32.85,-60.7,Argentina,ARG
Esquel,-42.9,-71.3167,Argentina,ARG
Nueve de Julio,-35.45,-60.8833,Argentina,ARG
Cutral-Co,-38.9333,-69.2333,Argentina,ARG
Casilda,-33.05,-61.1667,Argentina,ARG
Centenario,-38.8,-68.1333,Argentina,ARG
Curuzu Cuatia,-29.7833,-58.0833,Argentina,ARG
Bell Ville,-32.6333,-62.6833,Argentina,ARG
Chilecito,-29.1667,-67.5,Argentina,ARG
Chascomus,-35.575,-58.0089,Argentina,ARG
Mercedes,-29.2,-58.0833,Argentina,ARG
City Bell,-34.85,-58.05,Argentina,ARG
Bragado,-35.1167,-60.5,Argentina,ARG
La Calera,-31.3439,-64.3353,Argentina,ARG
Plottier,-38.95,-68.2333,Argentina,ARG
Aguilares,-27.4333,-65.6167,Argentina,ARG
Termas de Rio Hondo,-27.4833,-64.8667,Argentina,ARG
Quitilipi,-26.8667,-60.2167,Argentina,ARG
Zapala,-38.9,-70.0667,Argentina,ARG
Canuelas,-35.0333,-58.7333,Argentina,ARG
General Jose de San Martin,-26.5375,-59.3417,Argentina,ARG
Jesus Maria,-30.9833,-64.1,Argentina,ARG
Lobos,-35.1833,-59.0833,Argentina,ARG
Pichanal,-23.3167,-64.2167,Argentina,ARG
Gobernador Virasora,-28.05,-56.0333,Argentina,ARG
Victoria,-32.6167,-60.1667,Argentina,ARG
Miramar,-38.2667,-57.8333,Argentina,ARG
Villa Regina,-39.1,-67.0667,Argentina,ARG
General Alvear,-34.9667,-67.7,Argentina,ARG
Villa Dolores,-31.9333,-65.2,Argentina,ARG
Villa Gesell,-37.2556,-56.9681,Argentina,ARG
Capitan Bermudez,-32.8167,-60.7167,Argentina,ARG
Canada de Gomez,-32.8167,-61.4,Argentina,ARG
Garupa,-27.4833,-55.8333,Argentina,ARG
Bella Vista,-28.4667,-59.05,Argentina,ARG
Baradero,-33.8,-59.5167,Argentina,ARG
Villa Allende,-31.3,-64.3,Argentina,ARG
Caucete,-31.65,-68.2833,Argentina,ARG
Lincoln,-34.85,-61.5167,Argentina,ARG
San Martin de los Andes,-40.1667,-71.35,Argentina,ARG
Malargue,-35.475,-69.5833,Argentina,ARG
Marcos Juarez,-32.7,-62.1,Argentina,ARG
Perez,-33,-60.7667,Argentina,ARG
Las Flores,-36.0139,-59.1,Argentina,ARG
Frias,-28.6333,-65.1333,Argentina,ARG
Charata,-27.2167,-61.2,Argentina,ARG
Arrecifes,-34.0667,-60.1167,Argentina,ARG
Rosario de la Frontera,-25.8,-64.9667,Argentina,ARG
Dolores,-36.3167,-57.6667,Argentina,ARG
Mar de Ajo,-36.7203,-56.6878,Argentina,ARG
Firmat,-33.45,-61.4833,Argentina,ARG
Leandro N. Alem,-27.6,-55.3333,Argentina,ARG
Tres Isletas,-26.35,-60.4167,Argentina,ARG
La Paz,-30.75,-59.65,Argentina,ARG
Embarcacion,-23.2167,-64.1,Argentina,ARG
Manuel B. Gonnet,-34.85,-58.0167,Argentina,ARG
Funes,-32.9167,-60.8167,Argentina,ARG
Monte Caseros,-30.25,-57.65,Argentina,ARG
Veinticinco de Mayo,-35.4167,-60.1667,Argentina,ARG
Avellaneda,-29.1175,-59.6583,Argentina,ARG
Melchor Romero,-34.9492,-58.0472,Argentina,ARG
Monteros,-27.1667,-65.5,Argentina,ARG
Santo Tome,-28.55,-56.05,Argentina,ARG
Anatuya,-28.4667,-62.8333,Argentina,ARG
Colon,-33.8833,-61.1,Argentina,ARG
Colon,-32.2167,-58.1333,Argentina,ARG
Famailla,-27.05,-65.4,Argentina,ARG
Las Brenas,-27.0667,-61.0667,Argentina,ARG
Allen,-38.9667,-67.8333,Argentina,ARG
Nogoya,-32.4,-59.8,Argentina,ARG
Cinco Saltos,-38.8167,-68.0667,Argentina,ARG
Arroyito,-31.4167,-63.05,Argentina,ARG
Rio Ceballos,-31.1667,-64.3167,Argentina,ARG
San Martin,-31.4397,-68.5206,Argentina,ARG
Machagai,-26.9167,-60.0333,Argentina,ARG
San Justo,-30.7833,-60.5833,Argentina,ARG
Rosario de Lerma,-24.9833,-65.5833,Argentina,ARG
Alejandro Korn,-34.9667,-58.3667,Argentina,ARG
Dean Funes,-30.4333,-64.35,Argentina,ARG
San Isidro de Lules,-26.9333,-65.35,Argentina,ARG
Carlos Casares,-35.6167,-61.3667,Argentina,ARG
El Calafate,-50.3333,-72.2833,Argentina,ARG
San Jose de Jachal,-30.2333,-68.75,Argentina,ARG
Pico Truncado,-46.795,-67.955,Argentina,ARG
Matheu,-34.3667,-58.8333,Argentina,ARG
Arroyo Seco,-33.1667,-60.5,Argentina,ARG
Profesor Salvador Mazza,-22.05,-63.7,Argentina,ARG
Sunchales,-30.9333,-61.5667,Argentina,ARG
Laboulaye,-34.1167,-63.4,Argentina,ARG
Carmen de Patagones,-40.7833,-62.9667,Argentina,ARG
Brandsen,-35.1667,-58.2167,Argentina,ARG
Rio Segundo,-31.6501,-63.9116,Argentina,ARG
Crespo,-32.0333,-60.3167,Argentina,ARG
Ituzaingo,-27.6,-56.6667,Argentina,ARG
Vera,-29.4667,-60.2167,Argentina,ARG
Diamante,-32.0667,-60.65,Argentina,ARG
El Bolson,-41.9667,-71.5333,Argentina,ARG
Villa Nueva,-32.4331,-63.2475,Argentina,ARG
Carlos Spegazzini,-34.8833,-58.5667,Argentina,ARG
Rufino,-34.2667,-62.7,Argentina,ARG
Unquillo,-31.2333,-64.3167,Argentina,ARG
Galvez,-32.0333,-61.2167,Argentina,ARG
Saladas,-28.25,-58.6167,Argentina,ARG
Coronda,-31.9667,-60.9167,Argentina,ARG
General Juan Madariaga,-37.0167,-57.1333,Argentina,ARG
General Deheza,-32.7564,-63.7889,Argentina,ARG
Las Heras,-46.55,-68.95,Argentina,ARG
Santa Elena,-30.95,-59.8,Argentina,ARG
Cerrillos,-24.9,-65.4833,Argentina,ARG
Puerto Rico,-26.8,-55.0167,Argentina,ARG
Veinticinco de Mayo,-37.7712,-67.7174,Argentina,ARG
Ayacucho,-37.1333,-58.4667,Argentina,ARG
Santa Maria,-26.6833,-66.0333,Argentina,ARG
Morteros,-30.7,-62,Argentina,ARG
La Quiaca,-22.1042,-65.5972,Argentina,ARG
Daireaux,-36.6,-61.75,Argentina,ARG
Federacion,-30.9833,-57.9167,Argentina,ARG
La Falda,-31.0833,-64.5,Argentina,ARG
Carcarana,-32.85,-61.15,Argentina,ARG
Villa San Jose,-32.2,-58.2167,Argentina,ARG
General Villegas,-35.0333,-63.0167,Argentina,ARG
San Antonio Oeste,-40.7333,-64.95,Argentina,ARG
Carhue,-37.1796,-62.7601,Argentina,ARG
Federal,-30.95,-58.8,Argentina,ARG
Coquimbito,-32.9667,-68.75,Argentina,ARG
Santa Rosa,-33.25,-68.15,Argentina,ARG
General Pinedo,-27.3167,-61.2833,Argentina,ARG
Wanda,-25.9667,-54.5833,Argentina,ARG
Villa del Rosario,-31.5833,-63.5333,Argentina,ARG
San Luis del Palmar,-27.5167,-58.5667,Argentina,ARG
Villa Paranacito,-33.7,-58.6833,Argentina,ARG
Fray Luis A. Beltran,-32.7833,-60.7333,Argentina,ARG
Bella Vista,-27.0333,-65.3,Argentina,ARG
Villa Ojo de Agua,-29.5167,-63.7,Argentina,ARG
Pilar,-31.6833,-63.9,Argentina,ARG
Carmen de Areco,-34.3858,-59.8294,Argentina,ARG
Tostado,-29.2333,-61.7667,Argentina,ARG
Ceres,-29.8667,-61.95,Argentina,ARG
San Cristobal,-30.3167,-61.2333,Argentina,ARG
Benito Juarez,-37.6667,-59.7833,Argentina,ARG
Puerto Deseado,-47.75,-65.9167,Argentina,ARG
Andalgala,-27.6,-66.3167,Argentina,ARG
Las Rosas,-32.4833,-61.5833,Argentina,ARG
San Javier,-30.5833,-59.95,Argentina,ARG
General Belgrano,-35.7667,-58.5,Argentina,ARG
General Viamonte,-35,-61.0333,Argentina,ARG
Joaquin V. Gonzalez,-25.0833,-64.1833,Argentina,ARG
Ingeniero Maschwitz,-34.3667,-58.75,Argentina,ARG
Puerto San Martin,-32.7167,-60.7333,Argentina,ARG
Empedrado,-27.9333,-58.7833,Argentina,ARG
Plaza Huincul,-38.9338,-69.1987,Argentina,ARG
Oncativo,-31.9167,-63.6667,Argentina,ARG
General Enrique Mosconi,-22.6,-63.8167,Argentina,ARG
Chos Malal,-37.3833,-70.2667,Argentina,ARG
Villa Nueva,-32.9,-68.7667,Argentina,ARG
Chamical,-30.3667,-66.3167,Argentina,ARG
Santa Rosa de Calamuchita,-32.0667,-64.5333,Argentina,ARG
General Las Heras,-34.9333,-58.95,Argentina,ARG
Rosario del Tala,-32.3,-59.1333,Argentina,ARG
San Salvador,-31.6167,-58.5,Argentina,ARG
Junin de los Andes,-39.9167,-71.0667,Argentina,ARG
General Acha,-37.3833,-64.6,Argentina,ARG
La Carlota,-33.4333,-63.3,Argentina,ARG
Monte Quemado,-25.8036,-62.8303,Argentina,ARG
Laguna Paiva,-31.3039,-60.6589,Argentina,ARG
Las Parejas,-32.6833,-61.5333,Argentina,ARG
Las Lomitas,-24.7072,-60.5944,Argentina,ARG
Villa Union,-29.3,-68.2,Argentina,ARG
Belen,-27.65,-67.0333,Argentina,ARG
Presidencia de la Plaza,-26.9833,-59.8333,Argentina,ARG
Loberia,-38.1333,-58.7667,Argentina,ARG
Justo Daract,-33.8667,-65.1667,Argentina,ARG
Villa Berthet,-27.2667,-60.4167,Argentina,ARG
Recreo,-29.2667,-65.0667,Argentina,ARG
Cafayate,-26.0833,-65.9667,Argentina,ARG
Rio Colorado,-38.9908,-64.0958,Argentina,ARG
Oliva,-32.0333,-63.5667,Argentina,ARG
Santa Lucia,-28.9833,-59.1,Argentina,ARG
Navarro,-35.0167,-59.2667,Argentina,ARG
Coronel Dorrego,-38.7,-61.2667,Argentina,ARG
Tinogasta,-28.0667,-67.5667,Argentina,ARG
Humahuaca,-23.2,-65.35,Argentina,ARG
Capitan Sarmiento,-34.1667,-59.7833,Argentina,ARG
Capilla del Monte,-30.85,-64.5167,Argentina,ARG
Armstrong,-32.7833,-61.6,Argentina,ARG
Hernando,-32.4167,-63.7333,Argentina,ARG
El Trebol,-32.1833,-61.7167,Argentina,ARG
San Bernardo,-27.2667,-60.7,Argentina,ARG
San Carlos Centro,-31.7333,-61.1,Argentina,ARG
Villa La Angostura,-40.7625,-71.6463,Argentina,ARG
Quimili,-27.6333,-62.4167,Argentina,ARG
Villa Nougues,-26.8578,-65.3756,Argentina,ARG
San Roque,-28.5667,-58.7167,Argentina,ARG
Sarmiento,-45.6,-69.0833,Argentina,ARG
Campo Largo,-26.8,-60.8333,Argentina,ARG
Ingeniero White,-38.7667,-62.2667,Argentina,ARG
Frontera,-31.4278,-62.0619,Argentina,ARG
Corzuela,-26.9333,-60.9667,Argentina,ARG
Corral de Bustos,-33.2833,-62.2,Argentina,ARG
Leones,-32.6617,-62.2967,Argentina,ARG
Villa Elisa,-32.1667,-58.4,Argentina,ARG
San Jose de Feliciano,-30.3833,-58.75,Argentina,ARG
Batan,-38.0078,-57.7097,Argentina,ARG
Choele Choel,-39.2667,-65.6833,Argentina,ARG
La Leonesa,-27.05,-58.7167,Argentina,ARG
Brinkmann,-30.8669,-62.0336,Argentina,ARG
Alcorta,-33.5333,-61.1167,Argentina,ARG
Ciudad de Loreto,-28.3,-64.2,Argentina,ARG
General Alvear,-36.0333,-60.0167,Argentina,ARG
Puerto Tirol,-27.3667,-59.0667,Argentina,ARG
Basavilbaso,-32.3667,-58.8833,Argentina,ARG
Santa Maria,-31.2611,-64.4639,Argentina,ARG
Henderson,-36.2833,-61.7167,Argentina,ARG
La Paz,-33.4667,-67.55,Argentina,ARG
Villa Canas,-34,-61.6,Argentina,ARG
Adolfo Gonzales Chaves,-38.0333,-60.0833,Argentina,ARG
Huinca Renanco,-34.8333,-64.3833,Argentina,ARG
Abra Pampa,-22.7167,-65.7,Argentina,ARG
Castelli,-25.95,-60.6167,Argentina,ARG
Magdalena,-35.0833,-57.5167,Argentina,ARG
Capilla del Senor,-34.2833,-59.1,Argentina,ARG
Monte Rico,-24.4514,-65.1667,Argentina,ARG
Embalse,-32.1833,-64.4167,Argentina,ARG
Sauce,-30.0667,-58.7667,Argentina,ARG
Rada Tilly,-45.9333,-67.5333,Argentina,ARG
Villa Aberastain,-31.65,-68.5833,Argentina,ARG
Santa Sylvina,-27.7833,-61.15,Argentina,ARG
Coronel Du Graty,-27.6667,-60.9333,Argentina,ARG
Mburucuya,-28.05,-58.2333,Argentina,ARG
Urdinarrain,-32.6856,-58.8867,Argentina,ARG
Maipu,-36.8667,-57.8667,Argentina,ARG
Yacimiento Rio Turbio,-51.5333,-72.3,Argentina,ARG
Pampa del Infierno,-26.5167,-61.1667,Argentina,ARG
San Julian,-49.3,-67.7167,Argentina,ARG
Rinconada,-22.4333,-66.1667,Argentina,ARG
Ingeniero Guillermo N. Juarez,-23.9,-61.85,Argentina,ARG
Comandante Luis Piedra Buena,-49.983,-68.91,Argentina,ARG
Ingeniero Jacobacci,-41.3,-69.5833,Argentina,ARG
Veintiocho de Noviembre,-51.65,-72.3,Argentina,ARG
Chepes,-31.35,-66.6,Argentina,ARG
General Conesa,-40.1,-64.4167,Argentina,ARG
San Antonio de los Cobres,-24.2178,-66.32,Argentina,ARG
Perito Moreno,-46.5886,-70.9242,Argentina,ARG
Gobernador Gregores,-48.7667,-70.25,Argentina,ARG
Victorica,-36.2167,-65.45,Argentina,ARG
Comandante Fontana,-25.3333,-59.6833,Argentina,ARG
Las Lajas,-38.6,-70.3,Argentina,ARG
El Maiten,-42.05,-71.1667,Argentina,ARG
Trancas,-26.2172,-65.2831,Argentina,ARG
Rio Mayo,-45.6869,-70.26,Argentina,ARG
Rodeo,-30.2164,-69.1394,Argentina,ARG
Chumbicha,-28.8667,-66.2333,Argentina,ARG
Alto Rio Senguer,-45.0167,-70.8167,Argentina,ARG
Sierra Colorada,-40.5833,-67.8,Argentina,ARG
Susques,-23.4167,-66.4833,Argentina,ARG
Comallo,-41.0333,-70.2667,Argentina,ARG
Gastre,-42.2667,-69.2167,Argentina,ARG
Telsen,-42.3833,-66.95,Argentina,ARG
Pedro Luro,-39.5,-62.6833,Argentina,ARG
Monte Cristo,-31.3431,-63.9444,Argentina,ARG
Romang,-29.5,-59.7667,Argentina,ARG
Viale,-31.8667,-60.0167,Argentina,ARG
Uspallata,-32.5667,-69.3167,Argentina,ARG
Darregueira,-37.6996,-63.1666,Argentina,ARG
Villalonga,-39.8829,-62.5833,Argentina,ARG
Villa Rumipal,-32.1879,-64.4803,Argentina,ARG
Los Blancos,-23.6,-62.6,Argentina,ARG
Yerevan,40.1814,44.5144,Armenia,ARM
Gyumri,40.7894,43.8475,Armenia,ARM
Vanadzor,40.8128,44.4883,Armenia,ARM
Hrazdan,40.5,44.7667,Armenia,ARM
Abovyan,40.2739,44.6256,Armenia,ARM
Kapan,39.2011,46.415,Armenia,ARM
Armavir,40.15,44.04,Armenia,ARM
Charentsavan,40.4097,44.6431,Armenia,ARM
Artashat,39.9539,44.5506,Armenia,ARM
Ashtarak,40.2975,44.3617,Armenia,ARM
Ijevan,40.8792,45.1472,Armenia,ARM
Gavarr,40.3589,45.1267,Armenia,ARM
Nor Hachn,40.3019,44.5831,Armenia,ARM
Byureghavan,40.3147,44.5936,Armenia,ARM
Yeghegnadzor,39.7611,45.3333,Armenia,ARM
Ejmiatsin,40.1728,44.2925,Armenia,ARM
Sevan,40.555,44.9536,Armenia,ARM
Stepanavan,41.0096,44.3841,Armenia,ARM
Masis,40.0633,44.4408,Armenia,ARM
Goris,39.5078,46.3386,Armenia,ARM
Ararat,39.8303,44.7025,Armenia,ARM
Artik,40.6172,43.9758,Armenia,ARM
Dilijan,40.7408,44.8631,Armenia,ARM
Spitak,40.8372,44.2675,Armenia,ARM
Sisian,39.5208,46.0322,Armenia,ARM
Vedi,39.9106,44.7278,Armenia,ARM
Alaverdi,41.1333,44.65,Armenia,ARM
Vardenis,40.1806,45.72,Armenia,ARM
Martuni,40.14,45.3064,Armenia,ARM
Metsamor,40.1428,44.1164,Armenia,ARM
Yeghvard,40.3217,44.4814,Armenia,ARM
Ayntap,40.0986,44.4681,Armenia,ARM
Berd,40.8808,45.3917,Armenia,ARM
Vardenik,40.1331,45.4367,Armenia,ARM
Akhuryan,40.7814,43.8964,Armenia,ARM
Nerk'in Getashen,40.1467,45.2642,Armenia,ARM
Tashir,41.1244,44.2819,Armenia,ARM
Oranjestad,12.5186,-70.0358,Aruba,ABW
Tanki Leendert,12.5418,-70.022,Aruba,ABW
Sydney,-33.8678,151.21,Australia,AUS
Melbourne,-37.8142,144.9631,Australia,AUS
Brisbane,-27.4678,153.0281,Australia,AUS
Perth,-31.9559,115.8606,Australia,AUS
Adelaide,-34.9275,138.6,Australia,AUS
Canberra,-35.2931,149.1269,Australia,AUS
Gold Coast,-28.0167,153.4,Australia,AUS
Cranbourne,-38.0996,145.2834,Australia,AUS
Central Coast,-33.3,151.2,Australia,AUS
Wollongong,-34.4331,150.8831,Australia,AUS
Hobart,-42.8806,147.325,Australia,AUS
Geelong,-38.15,144.35,Australia,AUS
Townsville,-19.25,146.8167,Australia,AUS
Ipswich,-27.6167,152.7667,Australia,AUS
Newcastle,-32.9167,151.75,Australia,AUS
Cairns,-16.92,145.78,Australia,AUS
Darwin,-12.4381,130.8411,Australia,AUS
Toowoomba,-27.5667,151.95,Australia,AUS
Launceston,-41.4419,147.145,Australia,AUS
Caloundra,-26.7986,153.1289,Australia,AUS
Dandenong,-37.981,145.215,Australia,AUS
Campbelltown,-34.0733,150.8261,Australia,AUS
Leopold,-38.1892,144.4644,Australia,AUS
Corinda,-27.4833,153.1,Australia,AUS
Ballarat,-37.5608,143.8475,Australia,AUS
Bendigo,-36.75,144.2667,Australia,AUS
Mackay,-21.1411,149.1858,Australia,AUS
Melton,-37.6833,144.5833,Australia,AUS
Bunbury,-33.3272,115.6369,Australia,AUS
Bundaberg,-24.8661,152.3494,Australia,AUS
Wagga Wagga,-35.1189,147.3689,Australia,AUS
Hervey Bay,-25.29,152.84,Australia,AUS
Pakenham,-38.0712,145.4878,Australia,AUS
Port Macquarie,-31.4333,152.9,Australia,AUS
Dubbo,-32.2569,148.6011,Australia,AUS
Orange,-33.2833,149.1,Australia,AUS
Sunbury,-37.5811,144.7139,Australia,AUS
Geraldton,-28.7744,114.6089,Australia,AUS
Frankston,-38.158,145.135,Australia,AUS
Gladstone,-23.8427,151.2555,Australia,AUS
Bathurst,-33.42,149.5778,Australia,AUS
Mildura,-34.1889,142.1583,Australia,AUS
Southport,-27.9667,153.4,Australia,AUS
Shepparton,-36.3833,145.4,Australia,AUS
Kalgoorlie,-30.7489,121.4658,Australia,AUS
Warrnambool,-38.3833,142.4833,Australia,AUS
Albany,-35.0228,117.8814,Australia,AUS
Quakers Hill,-33.7344,150.8789,Australia,AUS
Burnie,-41.0636,145.8753,Australia,AUS
Coffs Harbour,-30.3022,153.1189,Australia,AUS
Caboolture,-27.0667,152.967,Australia,AUS
Mount Gambier,-37.8294,140.7828,Australia,AUS
Traralgon,-38.1958,146.5403,Australia,AUS
Busselton,-33.6478,115.3458,Australia,AUS
Armidale,-30.5,151.65,Australia,AUS
Alice Springs,-23.7,133.8667,Australia,AUS
Devonport,-41.18,146.3503,Australia,AUS
Goulburn,-34.7547,149.6186,Australia,AUS
Whyalla,-33.0333,137.5667,Australia,AUS
Kwinana,-32.2394,115.7702,Australia,AUS
Mount Eliza,-38.189,145.092,Australia,AUS
Griffith,-34.29,146.04,Australia,AUS
Wodonga,-36.1214,146.8881,Australia,AUS
Narangba,-27.2015,152.9655,Australia,AUS
Broken Hill,-31.95,141.4667,Australia,AUS
Wangaratta,-36.3583,146.3125,Australia,AUS
Taree,-31.9,152.45,Australia,AUS
Banora Point,-28.2225,153.5386,Australia,AUS
Nerang,-27.9956,153.322,Australia,AUS
Lara,-38.0167,144.4167,Australia,AUS
Karratha,-20.7364,116.8464,Australia,AUS
Cessnock,-32.8342,151.3555,Australia,AUS
Warragul,-38.15,145.9333,Australia,AUS
Maryborough,-25.5375,152.7019,Australia,AUS
Ulladulla,-35.3486,150.4678,Australia,AUS
Ulverstone,-41.1667,146.1667,Australia,AUS
Barwon Heads,-38.25,144.5167,Australia,AUS
Horsham,-36.7167,142.2,Australia,AUS
Rochedale,-27.6,153.133,Australia,AUS
Murray Bridge,-35.117,139.267,Australia,AUS
Australind,-33.28,115.726,Australia,AUS
Penrith,-33.7511,150.6942,Australia,AUS
Echuca,-36.1333,144.75,Australia,AUS
Morwell,-38.2333,146.4,Australia,AUS
Port Lincoln,-34.7322,135.8586,Australia,AUS
Forster,-32.1806,152.5117,Australia,AUS
Mount Barker,-35.0667,138.85,Australia,AUS
Goonellabah,-28.8167,153.3167,Australia,AUS
Bongaree,-27.0813,153.1636,Australia,AUS
Emerald,-23.5208,148.1619,Australia,AUS
Sale,-38.1,147.0667,Australia,AUS
Rutherford,-32.715,151.5317,Australia,AUS
Jimboomba,-27.83,153.0313,Australia,AUS
Torquay,-38.3333,144.3167,Australia,AUS
Raymond Terrace,-32.7615,151.7441,Australia,AUS
Dalby,-27.1813,151.2661,Australia,AUS
Muswellbrook,-32.2654,150.8885,Australia,AUS
Warwick,-28.2152,152.0352,Australia,AUS
Drouin,-38.1333,145.85,Australia,AUS
Inverell,-29.7667,151.1167,Australia,AUS
Parkes,-33.133,148.176,Australia,AUS
Wallan,-37.4167,144.9833,Australia,AUS
Nambour,-26.6269,152.9591,Australia,AUS
Somerville,-38.226,145.177,Australia,AUS
Kingston,-42.9769,147.3083,Australia,AUS
Broome,-17.9619,122.2361,Australia,AUS
Casino,-28.8667,153.05,Australia,AUS
Mareeba,-16.9833,145.4167,Australia,AUS
Batemans Bay,-35.7081,150.1744,Australia,AUS
Gympie,-26.19,152.6655,Australia,AUS
Gracemere,-23.4391,150.4558,Australia,AUS
Grafton,-29.6833,152.9333,Australia,AUS
Nelson Bay,-32.715,152.1511,Australia,AUS
Young,-34.3,148.3,Australia,AUS
Bowral,-34.4792,150.4181,Australia,AUS
Nowra,-34.8808,150.6075,Australia,AUS
Swan Hill,-35.3333,143.55,Australia,AUS
Mount Evelyn,-37.783,145.385,Australia,AUS
Benalla,-36.5519,145.9817,Australia,AUS
Mudgee,-32.6125,149.5872,Australia,AUS
Cowra,-33.8183,148.6578,Australia,AUS
Kangaroo Flat,-36.7833,144.233,Australia,AUS
Hamilton,-37.7333,142.0167,Australia,AUS
Bowen,-20.0102,148.2416,Australia,AUS
Ballina,-28.8333,153.5333,Australia,AUS
Andergrove,-21.0931,149.186,Australia,AUS
Moree,-29.465,149.8344,Australia,AUS
Kingaroy,-26.5408,151.8394,Australia,AUS
Portland,-38.3333,141.6,Australia,AUS
Gunnedah,-30.9817,150.2511,Australia,AUS
Colac,-38.3403,143.5847,Australia,AUS
Leeton,-34.5667,146.4,Australia,AUS
Highfields,-27.4633,151.9458,Australia,AUS
Tweed Heads,-28.1833,153.55,Australia,AUS
Yanchep,-31.55,115.634,Australia,AUS
Currumbin,-28.158,153.469,Australia,AUS
Kelso,-33.4186,149.6056,Australia,AUS
Moss Vale,-34.55,150.3833,Australia,AUS
Mandurah,-32.5289,115.7231,Australia,AUS
Katoomba,-33.715,150.312,Australia,AUS
Gisborne,-37.49,144.5889,Australia,AUS
